3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave34.lus,l1l2,4.726,1,132,9,0,0,Not Found,unsafe,9,6.05
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave35.lus,l2l1,4.066,1,172,11,0,0,Not Found,unsafe,11,17.02
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave36.lus,l2l1,4.911,1,145,11,0,0,Not Found,unsafe,0,5.589
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave37.lus,base,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,timeout,Not Found,290.114
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave38.lus,l1l2,44.646,1,231,14,0,0,Not Found,unsafe,14,148.432
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave39.lus,l1l2,4.512,2,305,15,0,0,Not Found,unsafe,15,5.117
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave40.lus,base,0.034,2,13,0,0,0,Not Found,unsafe,0,0.442
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr1.lus,base,0.17,2,12,0,0,0,Not Found,safe,0,0.742
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr1_e4_23904_e4_2384.lus,l1l2,0.33,2,12,0,0,0,Not Found,safe,0,0.923
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2.lus,base,0.069,3,57,1,0,0,Not Found,safe,1 0,0.431
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e1_17214_e5_18600.lus,base,0.067,3,57,1,0,0,Not Found,safe,1 0,0.45
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e3_514_e4_11150.lus,l1l2,0.078,3,57,1,0,0,Not Found,safe,1 0,0.45
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e6_3003_e4_15091.lus,l1l2,0.064,3,57,1,0,0,Not Found,safe,1 0,0.43
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e7_12307.lus,l2l1,0.075,3,57,1,0,0,Not Found,safe,1 0,0.42
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e8_21449_e5_18210.lus,l1l2,0.139,3,106,2,0,0,Not Found,safe,2 0,0.482
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1.lus,l1l2,0.054,2,25,1,0,0,Not Found,safe,1,0.44
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e1_268_e7_501.lus,l1l2,0.062,2,25,1,0,0,Not Found,safe,1,0.447
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370.lus,l1l2,0.095,2,41,2,0,0,Not Found,safe,2,0.455
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_3184_e7_1888.lus,base,0.063,2,25,1,0,0,Not Found,safe,1,0.432
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_1_e1_5070.lus,base,0.053,2,27,1,0,0,Not Found,safe,1,0.43
