3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e3_2012.lus,base,1.903,6,1283,18,3,3,Not Found,safe,15 13 12 9 5,2.279
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13.lus,l1l2,4.096,3,2225,34,6,0,Not Found,safe,37 32 23,4.976
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761.lus,base,3.252,5,1978,27,9,1,Not Found,safe,29 25 17 7,3.941
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14.lus,base,277.131,12,43106,163,13,33,Not Found,timeout,173 168 161 159 157 155 149 138 120 91 62 31,290.183
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e1_5710.lus,base,237.422,13,33926,103,13,24,Not Found,timeout,64 57 51 49 46 44 40 37 33 28 23 17 12,290.19
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e2_3606.lus,base,219.993,12,29241,92,13,11,Not Found,timeout,81 76 71 67 65 63 60 55 45 33 16 9,290.202
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e3_1259_e1_5798.lus,base,54.661,10,14647,61,12,9,Not Found,timeout,41 34 29 28 26 23 21 18 12 7,290.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e3_5120.lus,base,75.504,11,17085,65,12,8,Not Found,timeout,53 48 42 38 35 32 29 27 22 16 10,290.272
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162.lus,l2l1,0.582,2,294,11,2,0,Not Found,unsafe,12 6,0.975
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e1_3998.lus,l1l2,0.66,2,353,11,1,0,Not Found,unsafe,13 5,1.018
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e2_753.lus,base,0.649,2,315,13,1,0,Not Found,unsafe,14 9,1.034
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e3_4298.lus,l2l1,0.468,2,214,10,1,0,Not Found,unsafe,9 4,0.806
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e7_3528.lus,l2l1,0.443,2,225,7,0,0,Not Found,unsafe,10 6,0.772
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4.lus,base,2.172,5,1593,20,7,0,Not Found,safe,26 21 15 6,2.549
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e1_4312.lus,base,2.056,5,1478,19,6,0,Not Found,safe,17 12 8 3,2.444
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e2_2799.lus,l2l1,2.568,4,1605,21,7,0,Not Found,safe,26 21 14 6,4.204
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303.lus,l2l1,3.584,5,2296,21,5,0,Not Found,safe,30 25 20 9,3.873
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e2_2251.lus,base,2.257,5,1797,22,7,2,Not Found,safe,28 23 16 8,2.647
