Base_file_path,Base_time,Base_k,Base_solver,Base_neg_state,Base_status,Base_frame_sizes,Base_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929.lus,0.026,2,20,1,safe,1,0.366
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929_e1_2319.lus,0.013,0,2,0,unsafe,Not Found,0.361
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929_e2_2421.lus,0.011,0,2,0,unsafe,Not Found,0.362
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929_e3_2294.lus,0.039,1,17,2,unsafe,0,0.389
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929_e4_578.lus,0.026,2,20,1,safe,1,0.368
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929_e5_1826.lus,0.03,2,20,1,safe,1,0.37
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929_e6_2707.lus,0.031,2,20,1,safe,1,0.367
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929_e7_619.lus,0.015,0,2,0,unsafe,Not Found,0.372
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e3_929_e8_1167.lus,0.029,2,22,1,safe,1,0.369
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e7_2607.lus,0.014,0,2,0,unsafe,Not Found,0.374
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e7_2910_e1_1021.lus,0.013,0,2,0,unsafe,Not Found,0.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e7_2910_e2_611.lus,0.013,0,2,0,unsafe,Not Found,0.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e7_2910_e7_1804.lus,0.014,0,2,0,unsafe,Not Found,0.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e8_101.lus,0.028,2,22,1,safe,1,0.369
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e8_926_e1_1065.lus,0.03,2,20,1,safe,1,0.378
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e8_926_e7_961.lus,0.011,0,2,0,unsafe,Not Found,0.359
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_2_e8_926_e8_2138.lus,0.028,2,22,1,safe,1,0.373
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_all.lus,0.062,2,51,3,safe,3,0.398
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/MOESI_all_e3_2032_e3_2788.lus,0.03,1,9,1,unsafe,0,0.371
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_1.lus,0.022,2,25,1,safe,1,0.367
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123.lus,0.042,2,49,3,safe,3,0.385
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e2_1653.lus,0.013,0,2,0,unsafe,Not Found,0.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e3_302.lus,0.044,1,27,3,unsafe,1,0.378
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e3_302_e1_1141.lus,0.038,1,27,3,unsafe,1,0.381
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e2_1394.lus,0.011,0,2,0,unsafe,Not Found,0.352
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e3_135.lus,0.043,1,27,3,unsafe,1,0.393
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e7_837_e7_1262.lus,0.049,2,51,3,safe,3,0.391
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e7_856.lus,0.047,2,49,3,safe,3,0.386
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e8_953.lus,0.046,2,49,3,safe,3,0.396
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e1_1128.lus,0.012,0,2,0,unsafe,Not Found,0.369
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e2_458.lus,0.011,0,2,0,unsafe,Not Found,0.347
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e3_271.lus,0.042,1,27,3,unsafe,1,0.377
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e7_1465.lus,0.048,2,47,3,safe,3,0.396
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_123_e8_953_e8_941.lus,0.049,2,49,3,safe,3,0.392
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2.lus,0.023,2,20,1,safe,1,0.366
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e1_1239.lus,0.011,0,2,0,unsafe,Not Found,0.349
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e1_1239_e1_1331.lus,0.011,0,2,0,unsafe,Not Found,0.346
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e1_1239_e2_74.lus,0.009,0,2,0,unsafe,Not Found,0.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e3_216.lus,0.02,1,9,1,unsafe,0,0.357
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e1_667.lus,0.009,0,2,0,unsafe,Not Found,0.345
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e2_237.lus,0.01,0,2,0,unsafe,Not Found,0.345
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e3_1216.lus,0.027,1,15,2,unsafe,0,0.367
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e7_1043.lus,0.02,2,20,1,safe,1,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e8_1118_e8_1177.lus,0.022,2,20,1,safe,1,0.369
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_2_e8_656.lus,0.02,2,20,1,safe,1,0.363
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3.lus,0.026,2,27,1,safe,1,0.376
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e1_1416.lus,0.011,0,2,0,unsafe,Not Found,0.349
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e1_1675.lus,0.011,0,2,0,unsafe,Not Found,0.359
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e2_753.lus,0.011,0,2,0,unsafe,Not Found,0.346
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e3_1191.lus,0.011,0,2,0,unsafe,Not Found,0.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e1_1416_e7_193.lus,0.011,0,2,0,unsafe,Not Found,0.346
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e3_1041.lus,0.035,1,22,2,unsafe,0,0.376
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e7_1444_e7_638.lus,0.024,2,20,1,safe,1,0.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e7_425.lus,0.023,2,22,1,safe,1,0.363
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e1_1270.lus,0.013,0,2,0,unsafe,Not Found,0.359
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e2_236.lus,0.01,0,2,0,unsafe,Not Found,0.352
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e3_421.lus,0.036,1,22,2,unsafe,0,0.392
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e7_1062.lus,0.022,2,20,1,safe,1,0.376
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e8_1329_e8_320.lus,0.026,2,25,1,safe,1,0.365
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_3_e8_1708.lus,0.023,2,27,1,safe,1,0.367
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_4.lus,0.025,2,28,1,safe,1,0.365
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_4_e8_420_e7_572.lus,0.025,2,24,1,safe,1,0.366
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_4_e8_420_e8_1525.lus,0.024,2,28,1,safe,1,0.363
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_4_e8_974.lus,0.025,2,28,1,safe,1,0.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_5.lus,0.04,1,38,3,timeout,3,290.134
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_5_e1_811.lus,0.021,1,9,1,unsafe,0,0.356
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_5_e1_811_e1_823.lus,0.021,1,9,1,unsafe,0,0.366
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_5_e1_811_e2_1026.lus,0.021,1,9,1,unsafe,0,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_5_e2_1525.lus,0.041,1,38,3,timeout,3,290.139
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_6.lus,0.049,2,55,3,safe,3,0.388
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_6_e2_1439_e1_954.lus,0.098,3,132,4,safe,5 4,0.451
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_6_e3_1666_e5_1558.lus,0.104,3,138,5,safe,6 4,0.446
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_6_e7_938_e2_1012.lus,0.04,2,48,3,safe,3,0.375
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_6_e8_1147_e2_1326.lus,0.045,2,53,3,safe,3,0.387
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all.lus,0.06,2,68,4,safe,4,0.405
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e3_1750.lus,0.056,1,40,4,unsafe,2,0.393
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e3_495.lus,0.071,1,57,5,unsafe,3,0.409
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e4_34.lus,0.014,0,2,0,unsafe,Not Found,0.357
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e5_1637.lus,0.011,0,2,0,unsafe,Not Found,0.359
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e3_1864_e7_251.lus,0.038,1,22,3,unsafe,1,0.387
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e7_907.lus,0.063,2,72,4,safe,4,0.41
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e7_907_e7_1363.lus,0.049,2,54,4,safe,4,0.398
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e8_251.lus,0.062,2,72,4,safe,4,0.408
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e1_1852.lus,0.013,0,2,0,unsafe,Not Found,0.367
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e2_1053.lus,0.01,0,2,0,unsafe,Not Found,0.346
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_all_e8_251_e3_1472.lus,0.025,1,9,1,unsafe,0,0.381
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory2/SYNAPSE_i1.lus,0.012,0,2,0,unsafe,Not Found,0.36
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6countern.lus,0.006,0,1,0,unsafe,Not Found,0.351
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters.lus,7.969,9,7088,31,unsafe,34 31 27 24 20 19 17 15 10,8.321
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters_e3_140_e8_149.lus,0.223,3,438,9,timeout,12 9 5,290.138
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters_e8_371_e1_448.lus,0.39,4,687,8,timeout,10 8 6 4,290.141
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters_e8_371_e2_80.lus,0.01,2,12,0,safe,0,0.34
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters_e8_371_e3_224.lus,0.218,3,438,9,timeout,12 9 5,290.145
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/_6counters_e8_371_e7_304.lus,1.27,4,1531,16,unsafe,17 14 11 8,1.605
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1.lus,0.029,1,31,2,timeout,2,290.143
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e1_350.lus,0.01,0,2,0,unsafe,Not Found,0.358
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e2_3.lus,0.022,2,28,1,safe,1,0.365
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e3_389.lus,0.025,2,23,1,safe,1,0.363
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e3_389_e4_294.lus,0.022,2,28,1,safe,1,0.361
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e3_389_e5_5.lus,0.023,2,23,1,safe,1,0.361
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e7_217.lus,0.049,1,44,4,unsafe,2,0.395
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e7_217_e1_89.lus,0.009,0,2,0,unsafe,Not Found,0.347
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e7_217_e2_352.lus,0.033,2,48,3,safe,3,0.374
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e7_217_e3_132.lus,0.038,2,46,3,safe,3,0.372
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_1_e7_217_e7_31.lus,0.009,0,2,0,unsafe,Not Found,0.342
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2.lus,0.045,1,43,4,timeout,4,290.143
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e1_301.lus,0.049,1,45,4,timeout,4,290.137
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e2_63.lus,0.037,2,45,3,safe,3,0.373
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e3_329_e4_1.lus,0.036,2,45,3,safe,3,0.386
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e3_329_e5_124.lus,0.029,2,33,2,safe,2,0.363
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e3_99.lus,0.027,2,33,2,safe,2,0.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e7_145_e1_343.lus,0.009,0,2,0,unsafe,Not Found,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e7_145_e2_169.lus,0.035,2,58,4,safe,4,0.372
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e7_145_e3_222.lus,0.034,2,45,3,safe,3,0.37
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e7_145_e7_154.lus,0.012,0,2,0,unsafe,Not Found,0.343
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e7_145_e8_73.lus,0.049,1,43,4,timeout,4,290.135
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_2_e7_149.lus,0.009,0,2,0,unsafe,Not Found,0.344
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3.lus,0.016,1,14,1,timeout,1,290.141
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e1_36.lus,0.018,1,9,1,unsafe,0,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e2_63.lus,0.02,2,24,1,safe,1,0.35
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e3_207.lus,0.021,2,24,1,safe,1,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e3_442_e4_165.lus,0.022,2,24,1,safe,1,0.361
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e3_442_e5_260.lus,0.02,2,24,1,safe,1,0.353
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e7_334.lus,0.054,2,66,5,unsafe,1 0,0.392
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e7_334_e1_431.lus,0.017,1,9,1,unsafe,0,0.352
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e7_334_e2_62.lus,0.05,2,69,4,safe,4,0.382
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e7_334_e3_42.lus,0.049,2,65,4,safe,4,0.384
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/durationThm_3_e7_334_e7_118.lus,0.008,0,1,0,unsafe,Not Found,0.348
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ex3.lus,0.083,3,138,4,safe,4 3,0.425
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ex8.lus,0.014,2,13,0,unsafe,0,0.359
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ex8_e7_74.lus,0.013,2,13,0,unsafe,0,0.353
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ex8_e7_74_e7_740.lus,0.014,2,13,0,unsafe,0,0.347
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ex8_e7_74_e8_302.lus,0.014,2,13,0,unsafe,0,0.346
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ex8_e8_220.lus,0.013,2,13,0,unsafe,0,0.346
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ex8_e8_220_e7_249.lus,0.013,2,13,0,unsafe,0,0.345
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_1.lus,0.068,2,56,3,safe,3,0.424
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_1_e7_1669.lus,0.084,2,54,3,safe,3,0.449
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_2.lus,0.043,2,24,1,safe,1,0.403
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_3.lus,0.041,2,24,1,safe,1,0.39
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_3_e7_1312_e7_1495.lus,0.016,0,2,0,unsafe,Not Found,0.38
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_3_e7_1312_e8_1916.lus,0.035,2,24,1,safe,1,0.391
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_3_e7_99.lus,0.016,0,2,0,unsafe,Not Found,0.371
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_3_e8_1703.lus,0.053,2,37,2,safe,2,0.399
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_3_e8_1703_e7_3491.lus,0.014,0,2,0,unsafe,Not Found,0.375
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_3_e8_1703_e8_2560.lus,0.041,2,24,1,safe,1,0.4
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_4.lus,0.052,2,39,2,safe,2,0.417
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_4_e7_1775_e7_3320.lus,0.061,2,39,2,safe,2,0.411
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_5.lus,0.061,2,39,2,safe,2,0.409
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_5_e7_3307.lus,0.063,2,39,2,safe,2,0.411
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_6.lus,0.054,2,39,2,safe,2,0.41
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_6_e7_1096_e7_2688.lus,0.05,2,29,2,safe,2,0.412
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_7.lus,0.126,2,105,6,safe,6,0.483
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_7_e1_2192_e1_1852.lus,0.189,2,157,9,safe,9,0.546
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_7_e2_2724_e7_524.lus,0.148,2,105,6,safe,6,0.502
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_7_e3_59_e7_2122.lus,0.146,2,105,6,safe,6,0.51
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_7_e7_3176.lus,0.146,2,105,6,safe,6,0.503
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_7_e7_3176_e1_2924.lus,0.153,2,126,7,safe,7,0.522
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_7_e8_2126_e7_78.lus,0.146,2,105,6,safe,6,0.504
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_all.lus,0.129,2,107,6,safe,6,0.491
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_all_e1_2706_e7_1776.lus,0.147,2,100,6,safe,6,0.493
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_all_e2_1117_e7_553.lus,0.215,3,189,7,safe,1 0,0.573
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_all_e3_557_e7_3464.lus,0.147,2,102,6,safe,6,0.508
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_all_e7_591.lus,0.144,2,100,6,safe,6,0.5
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/ticket3i_all_e8_505_e7_2450.lus,0.162,2,116,7,safe,7,0.513
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/traffic.lus,0.025,2,38,2,safe,2,0.364
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/traffic_e7_46.lus,0.008,0,1,0,unsafe,Not Found,0.355
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/traffic_e7_46_e7_171.lus,0.007,0,1,0,unsafe,Not Found,0.342
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/twisted_counters.lus,2.023,6,2750,20,safe,21 19 15 12 8,2.36
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/two_counters.lus,1.242,6,2015,21,safe,31 29 27 22 14,1.584
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/two_counters_e1_268.lus,0.006,0,2,0,unsafe,Not Found,0.342
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/two_counters_e2_3.lus,0.015,1,9,1,unsafe,0,0.363
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/two_counters_e3_325.lus,0.019,1,17,2,unsafe,0,0.351
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/misc/two_counters_e7_222.lus,0.007,0,2,0,unsafe,Not Found,0.34
