3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave10.lus,base,3.458,5,918,18,0,1,Not Found,timeout,6 4 3 2 1,290.184
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave11.lus,base,197.079,5,2175,44,0,4,Not Found,timeout,10 8 7 6 5,290.125
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave15.lus,l2l1,0.028,2,12,0,0,0,Not Found,valid,0,0.432
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave16.lus,l2l1,0.025,2,12,0,0,0,Not Found,valid,0,0.434
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave20.lus,l2l1,0.039,2,13,0,0,0,Not Found,invalid,0,0.457
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave14.lus,base,0.820,2,66,5,0,0,Not Found,invalid,0,1.297
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave13.lus,base,8.776,8,2925,32,0,2,Not Found,timeout,11 7 6 5 4 3 2 1,290.169
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave18.lus,base,0.828,2,57,4,0,0,Not Found,invalid,0,1.305
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave17.lus,base,1.116,3,285,8,0,0,Not Found,valid,8 4,1.548
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave25.lus,l2l1,0.035,2,13,0,0,0,Not Found,invalid,0,0.455
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave23.lus,base,1.120,2,55,4,0,0,Not Found,invalid,0,1.538
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave28.lus,l2l1,0.945,1,39,4,0,0,Not Found,invalid,2,1.352
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave19.lus,l2l1,2.272,2,200,8,0,0,Not Found,valid,7 3,3.700
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave29.lus,base,5.149,3,499,13,0,0,Not Found,valid,16 8,5.562
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave24.lus,base,6.675,4,459,9,0,0,Not Found,valid,3 1 0,7.309
