3in1_file_path,3in1_sorting_clause,3in1_time,3in1_k,3in1_solver,3in1_neg_state,3in1_num_s,3in1_num_t,3in1_num_gen,3in1_status,3in1_frame_sizes,3in1_elapsed_time
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave18.lus,l1l2,0.896,2,55,4,0,0,Not Found,invalid,0,1.373
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave19.lus,l2l1,3.032,2,241,9,0,0,Not Found,valid,8 4,4.752
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave20.lus,l2l1,0.037,2,13,0,0,0,Not Found,invalid,0,0.453
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave06.lus,base,273.166,24,34866,99,0,0,Not Found,timeout,39 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14,290.199
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave07.lus,base,0.831,3,199,6,1,0,Not Found,timeout,4 2 1,290.241
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave08.lus,base,183.201,4,4445,68,0,1,Not Found,timeout,87 67 45 23,290.185
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave10.lus,base,10.787,8,3191,33,0,0,Not Found,timeout,14 9 6 5 4 3 2 1,290.196
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave09.lus,base,1.209,2,188,8,1,0,Not Found,timeout,7 3,290.279
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave11.lus,base,0.398,1,42,4,0,0,Not Found,timeout,4,290.183
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave25.lus,l1l2,0.040,2,13,0,0,0,Not Found,invalid,0,0.458
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave13.lus,base,3.696,5,878,17,0,1,Not Found,timeout,6 4 3 2 1,290.146
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave23.lus,l1l2,1.057,2,91,6,0,0,Not Found,invalid,0,1.500
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave28.lus,l2l1,0.941,1,53,5,0,0,Not Found,invalid,3,1.319
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave30.lus,l1l2,4.862,3,462,13,0,0,Not Found,valid,13 7,5.581
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave31.lus,l1l2,6.173,2,361,13,1,0,Not Found,invalid,0,6.891
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave29.lus,l2l1,8.373,2,122,6,0,0,Not Found,valid,3 0,8.703
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave32.lus,l2l1,3.566,1,178,11,0,0,Not Found,invalid,11,4.492
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave34.lus,l1l2,5.066,2,237,13,1,0,Not Found,invalid,0,5.470
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave36.lus,l2l1,3.746,1,192,12,0,0,Not Found,invalid,12,5.204
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave33.lus,l1l2,16.185,2,314,14,1,0,Not Found,invalid,0,16.883
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave35.lus,l2l1,3.308,1,191,12,0,0,Not Found,invalid,12,16.880
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave39.lus,l1l2,4.201,2,394,18,0,0,Not Found,invalid,0,4.927
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave40.lus,l1l2,0.041,2,13,0,0,0,Not Found,invalid,0,0.438
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr1_e4_23904_e4_2384.lus,l2l1,0.267,2,12,0,0,0,Not Found,valid,0,0.779
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr1.lus,l2l1,0.176,2,12,0,0,0,Not Found,valid,0,0.683
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e1_17214_e5_18600.lus,l1l2,0.067,3,57,1,0,0,Not Found,valid,1 0,0.440
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e3_514_e4_11150.lus,l2l1,0.067,3,57,1,0,0,Not Found,valid,1 0,0.431
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e6_3003_e4_15091.lus,l2l1,0.074,3,57,1,0,0,Not Found,valid,1 0,0.421
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e7_12307.lus,l2l1,0.072,3,57,1,0,0,Not Found,valid,1 0,0.440
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2_e8_21449_e5_18210.lus,l2l1,0.120,3,108,2,0,0,Not Found,valid,2 0,0.479
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/steam_boiler_no_arr2.lus,l2l1,0.074,3,57,1,0,0,Not Found,valid,1 0,0.429
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e3_2749.lus,l1l2,0.073,2,41,2,0,0,Not Found,valid,2,0.441
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e7_872.lus,l1l2,0.017,0,2,0,0,0,Not Found,invalid,Not Found,0.397
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e1_998.lus,l2l1,0.078,2,39,2,0,0,Not Found,valid,2,0.441
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e2_2785_e3_1744.lus,l2l1,0.078,2,39,2,0,0,Not Found,valid,2,0.440
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e2_402.lus,l2l1,0.075,2,39,2,0,0,Not Found,valid,2,0.439
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e3_144_e5_2046.lus,l1l2,0.068,2,39,2,0,0,Not Found,valid,2,0.430
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e3_144_e7_523.lus,l2l1,0.020,0,2,0,0,0,Not Found,invalid,Not Found,0.385
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e3_3429.lus,l2l1,0.081,2,39,2,0,0,Not Found,valid,2,0.444
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e7_3861_e2_1020.lus,l1l2,0.016,0,2,0,0,0,Not Found,invalid,Not Found,0.383
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10_e7_3861_e7_2180.lus,l2l1,0.018,0,2,0,0,0,Not Found,invalid,Not Found,0.385
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_10.lus,l1l2,0.073,2,39,2,0,0,Not Found,valid,2,0.439
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave24.lus,l2l1,40.571,2,372,13,0,0,Not Found,valid,12 6,59.662
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave38.lus,l1l2,146.597,2,375,18,0,0,Not Found,invalid,0,147.255
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave21.lus,base,4.535,1,87,6,0,0,Not Found,timeout,6,290.113
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e7_5791.lus,l2l1,0.018,0,2,0,0,0,Not Found,invalid,Not Found,0.398
/home/ubuntu/Lustre-exp/kind2-benchmarks/FMCAD08/Int/large/microwave22.lus,base,28.599,1,228,14,0,0,Not Found,timeout,14,290.115
